partido,nome,uf,id_dep,tema,s_opiniao
psb,Marinaldo Rosendo,PE,178919,Cota para mulheres legislativo,S
psb,Marinaldo Rosendo,PE,178919,Distritao,S
psb,Marinaldo Rosendo,PE,178919,Financiamento privado para partidos,N
psb,Marinaldo Rosendo,PE,178919,Financiamento privado para partidos e candidatos,N
psb,Marinaldo Rosendo,PE,178919,Maioridade 1,S
psb,Marinaldo Rosendo,PE,178919,Maioridade 2,S
psb,Marinaldo Rosendo,PE,178919,Pensão,S
psb,Marinaldo Rosendo,PE,178919,Reeleição,S
psb,Marinaldo Rosendo,PE,178919,Seguro Desemprego,N
psb,Marinaldo Rosendo,PE,178919,Tempo Mandato,S
psb,Marinaldo Rosendo,PE,178919,Terceirização,S
psb,Marinaldo Rosendo,PE,178919,Transgênico,S
psb,Marinaldo Rosendo,PE,178919,Voto Facultativo,N
psb,Marinaldo Rosendo,PE,178919,Voto impresso,S
psb,Pastor Eurico,PE,160642,Coincidência reeleição,S
psb,Pastor Eurico,PE,160642,Cota para mulheres legislativo,S
psb,Pastor Eurico,PE,160642,Distritao,S
psb,Pastor Eurico,PE,160642,Financiamento privado para partidos,N
psb,Pastor Eurico,PE,160642,Financiamento privado para partidos e candidatos,S
psb,Pastor Eurico,PE,160642,Maioridade 1,S
psb,Pastor Eurico,PE,160642,Maioridade 2,S
psb,Pastor Eurico,PE,160642,Pensão,N
psb,Pastor Eurico,PE,160642,Reeleição,N
psb,Pastor Eurico,PE,160642,Seguro Desemprego,N
psb,Pastor Eurico,PE,160642,Tempo Mandato,S
psb,Pastor Eurico,PE,160642,Terceirização,S
psb,Pastor Eurico,PE,160642,Transgênico,S
psb,Pastor Eurico,PE,160642,Voto Facultativo,N
psb,Pastor Eurico,PE,160642,Voto impresso,S
psb,Paulo Foletto,ES,160517,Coincidência reeleição,S
psb,Paulo Foletto,ES,160517,Cota para mulheres legislativo,S
psb,Paulo Foletto,ES,160517,Distritao,N
psb,Paulo Foletto,ES,160517,Financiamento privado para partidos,N
psb,Paulo Foletto,ES,160517,Financiamento privado para partidos e candidatos,N
psb,Paulo Foletto,ES,160517,Maioridade 1,N
psb,Paulo Foletto,ES,160517,Maioridade 2,S
psb,Paulo Foletto,ES,160517,Pensão,N
psb,Paulo Foletto,ES,160517,Reeleição,S
psb,Paulo Foletto,ES,160517,Seguro Desemprego,N
psb,Paulo Foletto,ES,160517,Tempo Mandato,S
psb,Paulo Foletto,ES,160517,Terceirização,S
psb,Paulo Foletto,ES,160517,Transgênico,S
psb,Paulo Foletto,ES,160517,Voto Facultativo,N
psb,Paulo Foletto,ES,160517,Voto impresso,S
psb,Rodrigo Martins,PI,178926,Coincidência reeleição,S
psb,Rodrigo Martins,PI,178926,Cota para mulheres legislativo,S
psb,Rodrigo Martins,PI,178926,Distritao,N
psb,Rodrigo Martins,PI,178926,Financiamento privado para partidos,N
psb,Rodrigo Martins,PI,178926,Financiamento privado para partidos e candidatos,S
psb,Rodrigo Martins,PI,178926,Maioridade 1,S
psb,Rodrigo Martins,PI,178926,Maioridade 2,S
psb,Rodrigo Martins,PI,178926,Pensão,N
psb,Rodrigo Martins,PI,178926,Reeleição,S
psb,Rodrigo Martins,PI,178926,Seguro Desemprego,N
psb,Rodrigo Martins,PI,178926,Tempo Mandato,S
psb,Rodrigo Martins,PI,178926,Terceirização,S
psb,Rodrigo Martins,PI,178926,Transgênico,N
psb,Rodrigo Martins,PI,178926,Voto Facultativo,N
psb,Rodrigo Martins,PI,178926,Voto impresso,S
psb,Stefano Aguiar,MG,92776,Coincidência reeleição,S
psb,Stefano Aguiar,MG,92776,Cota para mulheres legislativo,S
psb,Stefano Aguiar,MG,92776,Distritao,S
psb,Stefano Aguiar,MG,92776,Financiamento privado para partidos,S
psb,Stefano Aguiar,MG,92776,Financiamento privado para partidos e candidatos,S
psb,Stefano Aguiar,MG,92776,Maioridade 1,S
psb,Stefano Aguiar,MG,92776,Maioridade 2,S
psb,Stefano Aguiar,MG,92776,Pensão,N
psb,Stefano Aguiar,MG,92776,Reeleição,S
psb,Stefano Aguiar,MG,92776,Seguro Desemprego,N
psb,Stefano Aguiar,MG,92776,Tempo Mandato,S
psb,Stefano Aguiar,MG,92776,Terceirização,S
psb,Stefano Aguiar,MG,92776,Transgênico,N
psb,Stefano Aguiar,MG,92776,Voto Facultativo,N
psb,Stefano Aguiar,MG,92776,Voto impresso,S
psb,Tadeu Alencar,PE,178922,Coincidência reeleição,S
psb,Tadeu Alencar,PE,178922,Cota para mulheres legislativo,S
psb,Tadeu Alencar,PE,178922,Distritao,N
psb,Tadeu Alencar,PE,178922,Financiamento privado para partidos,N
psb,Tadeu Alencar,PE,178922,Financiamento privado para partidos e candidatos,N
psb,Tadeu Alencar,PE,178922,Maioridade 1,N
psb,Tadeu Alencar,PE,178922,Maioridade 2,N
psb,Tadeu Alencar,PE,178922,Pensão,S
psb,Tadeu Alencar,PE,178922,Reeleição,S
psb,Tadeu Alencar,PE,178922,Seguro Desemprego,N
psb,Tadeu Alencar,PE,178922,Tempo Mandato,S
psb,Tadeu Alencar,PE,178922,Terceirização,N
psb,Tadeu Alencar,PE,178922,Transgênico,N
psb,Tadeu Alencar,PE,178922,Voto Facultativo,N
psb,Tadeu Alencar,PE,178922,Voto impresso,S
psb,Tenente Lúcio,MG,178898,Coincidência reeleição,S
psb,Tenente Lúcio,MG,178898,Cota para mulheres legislativo,S
psb,Tenente Lúcio,MG,178898,Distritao,N
psb,Tenente Lúcio,MG,178898,Financiamento privado para partidos,S
psb,Tenente Lúcio,MG,178898,Financiamento privado para partidos e candidatos,S
psb,Tenente Lúcio,MG,178898,Maioridade 1,N
psb,Tenente Lúcio,MG,178898,Maioridade 2,N
psb,Tenente Lúcio,MG,178898,Pensão,N
psb,Tenente Lúcio,MG,178898,Reeleição,S
psb,Tenente Lúcio,MG,178898,Seguro Desemprego,S
psb,Tenente Lúcio,MG,178898,Tempo Mandato,S
psb,Tenente Lúcio,MG,178898,Terceirização,S
psb,Tenente Lúcio,MG,178898,Transgênico,N
psb,Tenente Lúcio,MG,178898,Voto Facultativo,S
psb,Tenente Lúcio,MG,178898,Voto impresso,S
psb,Tereza Cristina,MS,178901,Coincidência reeleição,S
psb,Tereza Cristina,MS,178901,Cota para mulheres legislativo,S
psb,Tereza Cristina,MS,178901,Distritao,S
psb,Tereza Cristina,MS,178901,Financiamento privado para partidos,S
psb,Tereza Cristina,MS,178901,Financiamento privado para partidos e candidatos,S
psb,Tereza Cristina,MS,178901,Maioridade 1,N
psb,Tereza Cristina,MS,178901,Maioridade 2,S
psb,Tereza Cristina,MS,178901,Pensão,S
psb,Tereza Cristina,MS,178901,Reeleição,S
psb,Tereza Cristina,MS,178901,Seguro Desemprego,S
psb,Tereza Cristina,MS,178901,Tempo Mandato,S
psb,Tereza Cristina,MS,178901,Terceirização,S
psb,Tereza Cristina,MS,178901,Transgênico,S
psb,Tereza Cristina,MS,178901,Voto Facultativo,N
psb,Tereza Cristina,MS,178901,Voto impresso,S
psb,Valadares Filho,SE,141384,Coincidência reeleição,S
psb,Valadares Filho,SE,141384,Cota para mulheres legislativo,S
psb,Valadares Filho,SE,141384,Distritao,N
psb,Valadares Filho,SE,141384,Financiamento privado para partidos,S
psb,Valadares Filho,SE,141384,Financiamento privado para partidos e candidatos,N
psb,Valadares Filho,SE,141384,Maioridade 1,N
psb,Valadares Filho,SE,141384,Maioridade 2,S
psb,Valadares Filho,SE,141384,Pensão,N
psb,Valadares Filho,SE,141384,Reeleição,S
psb,Valadares Filho,SE,141384,Seguro Desemprego,N
psb,Valadares Filho,SE,141384,Tempo Mandato,S
psb,Valadares Filho,SE,141384,Terceirização,S
psb,Valadares Filho,SE,141384,Transgênico,N
psb,Valadares Filho,SE,141384,Voto Facultativo,S
psb,Valadares Filho,SE,141384,Voto impresso,S
psb,Vicentinho Júnior,TO,137070,Coincidência reeleição,S
psb,Vicentinho Júnior,TO,137070,Cota para mulheres legislativo,N
psb,Vicentinho Júnior,TO,137070,Distritao,N
psb,Vicentinho Júnior,TO,137070,Financiamento privado para partidos,S
psb,Vicentinho Júnior,TO,137070,Financiamento privado para partidos e candidatos,S
psb,Vicentinho Júnior,TO,137070,Maioridade 1,S
psb,Vicentinho Júnior,TO,137070,Maioridade 2,S
psb,Vicentinho Júnior,TO,137070,Pensão,S
psb,Vicentinho Júnior,TO,137070,Reeleição,S
psb,Vicentinho Júnior,TO,137070,Seguro Desemprego,S
psb,Vicentinho Júnior,TO,137070,Tempo Mandato,S
psb,Vicentinho Júnior,TO,137070,Terceirização,S
psb,Vicentinho Júnior,TO,137070,Transgênico,S
psb,Vicentinho Júnior,TO,137070,Voto Facultativo,N
psb,Vicentinho Júnior,TO,137070,Voto impresso,S
psc,Andre Moura,SE,160543,Coincidência reeleição,S
psc,Andre Moura,SE,160543,Cota para mulheres legislativo,S
psc,Andre Moura,SE,160543,Distritao,S
psc,Andre Moura,SE,160543,Financiamento privado para partidos,S
psc,Andre Moura,SE,160543,Financiamento privado para partidos e candidatos,S
psc,Andre Moura,SE,160543,Maioridade 1,S
psc,Andre Moura,SE,160543,Maioridade 2,S
psc,Andre Moura,SE,160543,Pensão,S
psc,Andre Moura,SE,160543,Reeleição,S
psc,Andre Moura,SE,160543,Seguro Desemprego,N
psc,Andre Moura,SE,160543,Tempo Mandato,S
psc,Andre Moura,SE,160543,Terceirização,S
psc,Andre Moura,SE,160543,Transgênico,S
psc,Andre Moura,SE,160543,Voto Facultativo,S
psc,Andre Moura,SE,160543,Voto impresso,S
psc,Edmar Arruda,PR,160578,Coincidência reeleição,S
psc,Edmar Arruda,PR,160578,Cota para mulheres legislativo,S
psc,Edmar Arruda,PR,160578,Distritao,S
psc,Edmar Arruda,PR,160578,Financiamento privado para partidos,S
psc,Edmar Arruda,PR,160578,Financiamento privado para partidos e candidatos,N
psc,Edmar Arruda,PR,160578,Maioridade 1,S
psc,Edmar Arruda,PR,160578,Maioridade 2,S
psc,Edmar Arruda,PR,160578,Pensão,N
psc,Edmar Arruda,PR,160578,Reeleição,S
psc,Edmar Arruda,PR,160578,Seguro Desemprego,S
psc,Edmar Arruda,PR,160578,Tempo Mandato,S
psc,Edmar Arruda,PR,160578,Terceirização,S
psc,Edmar Arruda,PR,160578,Transgênico,S
psc,Edmar Arruda,PR,160578,Voto Facultativo,S
psc,Edmar Arruda,PR,160578,Voto impresso,S
psc,Eduardo Bolsonaro,SP,92346,Coincidência reeleição,S
psc,Eduardo Bolsonaro,SP,92346,Cota para mulheres legislativo,N
psc,Eduardo Bolsonaro,SP,92346,Distritao,S
psc,Eduardo Bolsonaro,SP,92346,Financiamento privado para partidos,S
psc,Eduardo Bolsonaro,SP,92346,Financiamento privado para partidos e candidatos,S
psc,Eduardo Bolsonaro,SP,92346,Maioridade 1,S
psc,Eduardo Bolsonaro,SP,92346,Maioridade 2,S
psc,Eduardo Bolsonaro,SP,92346,Pensão,N
psc,Eduardo Bolsonaro,SP,92346,Reeleição,S
psc,Eduardo Bolsonaro,SP,92346,Seguro Desemprego,N
psc,Eduardo Bolsonaro,SP,92346,Tempo Mandato,S
psc,Eduardo Bolsonaro,SP,92346,Terceirização,S
psc,Eduardo Bolsonaro,SP,92346,Transgênico,S
psc,Eduardo Bolsonaro,SP,92346,Voto Facultativo,S
psc,Eduardo Bolsonaro,SP,92346,Voto impresso,S
psc,Erivelton Santana,BA,99654,Coincidência reeleição,S
psc,Erivelton Santana,BA,99654,Cota para mulheres legislativo,N
psc,Erivelton Santana,BA,99654,Distritao,S
psc,Erivelton Santana,BA,99654,Financiamento privado para partidos,S
psc,Erivelton Santana,BA,99654,Financiamento privado para partidos e candidatos,S
psc,Erivelton Santana,BA,99654,Maioridade 1,S
psc,Erivelton Santana,BA,99654,Maioridade 2,S
psc,Erivelton Santana,BA,99654,Pensão,N
psc,Erivelton Santana,BA,99654,Reeleição,S
psc,Erivelton Santana,BA,99654,Seguro Desemprego,N
psc,Erivelton Santana,BA,99654,Tempo Mandato,S
psc,Erivelton Santana,BA,99654,Terceirização,S
psc,Erivelton Santana,BA,99654,Transgênico,S
psc,Erivelton Santana,BA,99654,Voto Facultativo,N
psc,Erivelton Santana,BA,99654,Voto impresso,S
psc,Gilberto Nascimento,SP,74270,Coincidência reeleição,S
psc,Gilberto Nascimento,SP,74270,Cota para mulheres legislativo,S
psc,Gilberto Nascimento,SP,74270,Distritao,S
psc,Gilberto Nascimento,SP,74270,Financiamento privado para partidos,S
psc,Gilberto Nascimento,SP,74270,Financiamento privado para partidos e candidatos,S
psc,Gilberto Nascimento,SP,74270,Maioridade 1,S
psc,Gilberto Nascimento,SP,74270,Maioridade 2,S
psc,Gilberto Nascimento,SP,74270,Pensão,N
psc,Gilberto Nascimento,SP,74270,Reeleição,S
psc,Gilberto Nascimento,SP,74270,Seguro Desemprego,N
psc,Gilberto Nascimento,SP,74270,Tempo Mandato,S
psc,Gilberto Nascimento,SP,74270,Terceirização,S
psc,Gilberto Nascimento,SP,74270,Transgênico,S
psc,Gilberto Nascimento,SP,74270,Voto Facultativo,S
psc,Gilberto Nascimento,SP,74270,Voto impresso,S
psc,Irmão Lazaro,BA,178855,Coincidência reeleição,S
psc,Irmão Lazaro,BA,178855,Cota para mulheres legislativo,S
psc,Irmão Lazaro,BA,178855,Distritao,N
psc,Irmão Lazaro,BA,178855,Financiamento privado para partidos,N
psc,Irmão Lazaro,BA,178855,Financiamento privado para partidos e candidatos,S
psc,Irmão Lazaro,BA,178855,Maioridade 1,S
psc,Irmão Lazaro,BA,178855,Maioridade 2,S
psc,Irmão Lazaro,BA,178855,Pensão,N
psc,Irmão Lazaro,BA,178855,Reeleição,S
psc,Irmão Lazaro,BA,178855,Seguro Desemprego,N
psc,Irmão Lazaro,BA,178855,Tempo Mandato,N
psc,Irmão Lazaro,BA,178855,Terceirização,S
psc,Irmão Lazaro,BA,178855,Transgênico,S
psc,Irmão Lazaro,BA,178855,Voto Facultativo,S
psc,Irmão Lazaro,BA,178855,Voto impresso,S
psc,Júlia Marinho,PA,67312,Coincidência reeleição,S
psc,Júlia Marinho,PA,67312,Cota para mulheres legislativo,S
psc,Júlia Marinho,PA,67312,Distritao,S
psc,Júlia Marinho,PA,67312,Financiamento privado para partidos,S
psc,Júlia Marinho,PA,67312,Financiamento privado para partidos e candidatos,S
psc,Júlia Marinho,PA,67312,Maioridade 1,S
psc,Júlia Marinho,PA,67312,Maioridade 2,S
psc,Júlia Marinho,PA,67312,Pensão,N
psc,Júlia Marinho,PA,67312,Reeleição,S
psc,Júlia Marinho,PA,67312,Seguro Desemprego,N
psc,Júlia Marinho,PA,67312,Tempo Mandato,S
psc,Júlia Marinho,PA,67312,Terceirização,S
psc,Júlia Marinho,PA,67312,Transgênico,S
psc,Júlia Marinho,PA,67312,Voto Facultativo,S
psc,Júlia Marinho,PA,67312,Voto impresso,S
psc,Marcos Reategui,AP,178852,Coincidência reeleição,S
psc,Marcos Reategui,AP,178852,Cota para mulheres legislativo,S
psc,Marcos Reategui,AP,178852,Distritao,N
psc,Marcos Reategui,AP,178852,Financiamento privado para partidos,S
psc,Marcos Reategui,AP,178852,Financiamento privado para partidos e candidatos,N
psc,Marcos Reategui,AP,178852,Maioridade 1,N
psc,Marcos Reategui,AP,178852,Maioridade 2,S
psc,Marcos Reategui,AP,178852,Pensão,N
psc,Marcos Reategui,AP,178852,Reeleição,S
psc,Marcos Reategui,AP,178852,Seguro Desemprego,S
psc,Marcos Reategui,AP,178852,Tempo Mandato,S
psc,Marcos Reategui,AP,178852,Terceirização,N
psc,Marcos Reategui,AP,178852,Transgênico,N
psc,Marcos Reategui,AP,178852,Voto Facultativo,S
psc,Marcos Reategui,AP,178852,Voto impresso,S
psc,Pr. Marco Feliciano,SP,160601,Coincidência reeleição,S
psc,Pr. Marco Feliciano,SP,160601,Cota para mulheres legislativo,S
psc,Pr. Marco Feliciano,SP,160601,Distritao,S
psc,Pr. Marco Feliciano,SP,160601,Financiamento privado para partidos,S
psc,Pr. Marco Feliciano,SP,160601,Financiamento privado para partidos e candidatos,N
psc,Pr. Marco Feliciano,SP,160601,Maioridade 1,S
psc,Pr. Marco Feliciano,SP,160601,Maioridade 2,S
psc,Pr. Marco Feliciano,SP,160601,Pensão,S
psc,Pr. Marco Feliciano,SP,160601,Reeleição,S
psc,Pr. Marco Feliciano,SP,160601,Seguro Desemprego,S
psc,Pr. Marco Feliciano,SP,160601,Tempo Mandato,N
psc,Pr. Marco Feliciano,SP,160601,Terceirização,N
psc,Pr. Marco Feliciano,SP,160601,Transgênico,S
psc,Pr. Marco Feliciano,SP,160601,Voto Facultativo,S
psc,Pr. Marco Feliciano,SP,160601,Voto impresso,S
psc,Professor Victório Galli,MT,148134,Coincidência reeleição,S
psc,Professor Victório Galli,MT,148134,Cota para mulheres legislativo,S
psc,Professor Victório Galli,MT,148134,Distritao,S
psc,Professor Victório Galli,MT,148134,Financiamento privado para partidos,S
psc,Professor Victório Galli,MT,148134,Financiamento privado para partidos e candidatos,N
psc,Professor Victório Galli,MT,148134,Maioridade 1,S
psc,Professor Victório Galli,MT,148134,Maioridade 2,S
psc,Professor Victório Galli,MT,148134,Pensão,N
psc,Professor Victório Galli,MT,148134,Reeleição,S
psc,Professor Victório Galli,MT,148134,Seguro Desemprego,N
psc,Professor Victório Galli,MT,148134,Tempo Mandato,S
psc,Professor Victório Galli,MT,148134,Terceirização,S
psc,Professor Victório Galli,MT,148134,Transgênico,S
psc,Professor Victório Galli,MT,148134,Voto Facultativo,S
psc,Professor Victório Galli,MT,148134,Voto impresso,S
psc,Raquel Muniz,MG,178998,Coincidência reeleição,S
psc,Raquel Muniz,MG,178998,Cota para mulheres legislativo,S
psc,Raquel Muniz,MG,178998,Distritao,S
psc,Raquel Muniz,MG,178998,Financiamento privado para partidos,S
psc,Raquel Muniz,MG,178998,Financiamento privado para partidos e candidatos,N
psc,Raquel Muniz,MG,178998,Maioridade 1,S
psc,Raquel Muniz,MG,178998,Maioridade 2,S
psc,Raquel Muniz,MG,178998,Pensão,N
psc,Raquel Muniz,MG,178998,Reeleição,S
psc,Raquel Muniz,MG,178998,Seguro Desemprego,N
psc,Raquel Muniz,MG,178998,Tempo Mandato,S
psc,Raquel Muniz,MG,178998,Terceirização,S
psc,Raquel Muniz,MG,178998,Transgênico,S
psc,Raquel Muniz,MG,178998,Voto Facultativo,N
psc,Raquel Muniz,MG,178998,Voto impresso,S
psc,Silvio Costa,PE,4930,Coincidência reeleição,N
psc,Silvio Costa,PE,4930,Cota para mulheres legislativo,N
psc,Silvio Costa,PE,4930,Distritao,N
psc,Silvio Costa,PE,4930,Financiamento privado para partidos,S
psc,Silvio Costa,PE,4930,Financiamento privado para partidos e candidatos,S
psc,Silvio Costa,PE,4930,Maioridade 1,N
psc,Silvio Costa,PE,4930,Maioridade 2,N
psc,Silvio Costa,PE,4930,Pensão,S
psc,Silvio Costa,PE,4930,Reeleição,S
psc,Silvio Costa,PE,4930,Seguro Desemprego,S
psc,Silvio Costa,PE,4930,Tempo Mandato,N
psc,Silvio Costa,PE,4930,Terceirização,S
psc,Silvio Costa,PE,4930,Transgênico,S
psc,Silvio Costa,PE,4930,Voto Facultativo,N
psc,Silvio Costa,PE,4930,Voto impresso,S
psc,Takayama,PR,74385,Coincidência reeleição,S
psc,Takayama,PR,74385,Cota para mulheres legislativo,S
psc,Takayama,PR,74385,Distritao,S
psc,Takayama,PR,74385,Financiamento privado para partidos,S
psc,Takayama,PR,74385,Financiamento privado para partidos e candidatos,S
psc,Takayama,PR,74385,Maioridade 1,S
psc,Takayama,PR,74385,Maioridade 2,S
psc,Takayama,PR,74385,Pensão,S
psc,Takayama,PR,74385,Reeleição,S
psc,Takayama,PR,74385,Seguro Desemprego,S
psc,Takayama,PR,74385,Tempo Mandato,S
psc,Takayama,PR,74385,Terceirização,S
psc,Takayama,PR,74385,Transgênico,S
psc,Takayama,PR,74385,Voto Facultativo,S
psc,Takayama,PR,74385,Voto impresso,S
psd,Alexandre Serfiotis,RJ,178833,Coincidência reeleição,N
psd,Alexandre Serfiotis,RJ,178833,Cota para mulheres legislativo,S
psd,Alexandre Serfiotis,RJ,178833,Distritao,N
psd,Alexandre Serfiotis,RJ,178833,Financiamento privado para partidos,S
psd,Alexandre Serfiotis,RJ,178833,Financiamento privado para partidos e candidatos,S
psd,Alexandre Serfiotis,RJ,178833,Maioridade 1,S
psd,Alexandre Serfiotis,RJ,178833,Maioridade 2,S
psd,Alexandre Serfiotis,RJ,178833,Pensão,S
psd,Alexandre Serfiotis,RJ,178833,Reeleição,S
psd,Alexandre Serfiotis,RJ,178833,Seguro Desemprego,N
psd,Alexandre Serfiotis,RJ,178833,Tempo Mandato,N
psd,Alexandre Serfiotis,RJ,178833,Terceirização,S
psd,Alexandre Serfiotis,RJ,178833,Transgênico,N
psd,Alexandre Serfiotis,RJ,178833,Voto Facultativo,N
psd,Alexandre Serfiotis,RJ,178833,Voto impresso,S
psd,Átila Lins,AM,74090,Coincidência reeleição,S
psd,Átila Lins,AM,74090,Cota para mulheres legislativo,N
psd,Átila Lins,AM,74090,Distritao,S
psd,Átila Lins,AM,74090,Financiamento privado para partidos,S
psd,Átila Lins,AM,74090,Financiamento privado para partidos e candidatos,S
psd,Átila Lins,AM,74090,Maioridade 1,S
psd,Átila Lins,AM,74090,Maioridade 2,S
psd,Átila Lins,AM,74090,Pensão,S
psd,Átila Lins,AM,74090,Reeleição,S
psd,Átila Lins,AM,74090,Seguro Desemprego,S
psd,Átila Lins,AM,74090,Tempo Mandato,S
psd,Átila Lins,AM,74090,Terceirização,S
psd,Átila Lins,AM,74090,Transgênico,S
psd,Átila Lins,AM,74090,Voto Facultativo,S
psd,Átila Lins,AM,74090,Voto impresso,S
psd,Cesar Souza,SC,73720,Coincidência reeleição,N
psd,Cesar Souza,SC,73720,Cota para mulheres legislativo,S
psd,Cesar Souza,SC,73720,Distritao,S
psd,Cesar Souza,SC,73720,Financiamento privado para partidos,S
psd,Cesar Souza,SC,73720,Financiamento privado para partidos e candidatos,S
psd,Cesar Souza,SC,73720,Maioridade 1,S
psd,Cesar Souza,SC,73720,Maioridade 2,S
psd,Cesar Souza,SC,73720,Pensão,S
psd,Cesar Souza,SC,73720,Reeleição,S
psd,Cesar Souza,SC,73720,Seguro Desemprego,S
psd,Cesar Souza,SC,73720,Tempo Mandato,S
psd,Cesar Souza,SC,73720,Terceirização,S
psd,Cesar Souza,SC,73720,Transgênico,S
psd,Cesar Souza,SC,73720,Voto Facultativo,S
psd,Cesar Souza,SC,73720,Voto impresso,S
psd,Danrlei de Deus Hinterholz,RS,160552,Coincidência reeleição,S
psd,Danrlei de Deus Hinterholz,RS,160552,Cota para mulheres legislativo,S
psd,Danrlei de Deus Hinterholz,RS,160552,Distritao,N
psd,Danrlei de Deus Hinterholz,RS,160552,Financiamento privado para partidos,S
psd,Danrlei de Deus Hinterholz,RS,160552,Financiamento privado para partidos e candidatos,S
psd,Danrlei de Deus Hinterholz,RS,160552,Maioridade 1,S
psd,Danrlei de Deus Hinterholz,RS,160552,Maioridade 2,S
psd,Danrlei de Deus Hinterholz,RS,160552,Pensão,S
psd,Danrlei de Deus Hinterholz,RS,160552,Reeleição,S
psd,Danrlei de Deus Hinterholz,RS,160552,Seguro Desemprego,S
psd,Danrlei de Deus Hinterholz,RS,160552,Tempo Mandato,S
psd,Danrlei de Deus Hinterholz,RS,160552,Terceirização,N
psd,Danrlei de Deus Hinterholz,RS,160552,Transgênico,S
psd,Danrlei de Deus Hinterholz,RS,160552,Voto Facultativo,N
psd,Danrlei de Deus Hinterholz,RS,160552,Voto impresso,S
psd,Delegado Éder Mauro,PA,178908,Coincidência reeleição,N
psd,Delegado Éder Mauro,PA,178908,Cota para mulheres legislativo,S
psd,Delegado Éder Mauro,PA,178908,Distritao,N
psd,Delegado Éder Mauro,PA,178908,Financiamento privado para partidos,S
psd,Delegado Éder Mauro,PA,178908,Financiamento privado para partidos e candidatos,S
psd,Delegado Éder Mauro,PA,178908,Maioridade 1,S
psd,Delegado Éder Mauro,PA,178908,Maioridade 2,S
psd,Delegado Éder Mauro,PA,178908,Pensão,N
psd,Delegado Éder Mauro,PA,178908,Reeleição,S
psd,Delegado Éder Mauro,PA,178908,Seguro Desemprego,S
psd,Delegado Éder Mauro,PA,178908,Tempo Mandato,S
psd,Delegado Éder Mauro,PA,178908,Terceirização,S
psd,Delegado Éder Mauro,PA,178908,Transgênico,S
psd,Delegado Éder Mauro,PA,178908,Voto Facultativo,N
psd,Delegado Éder Mauro,PA,178908,Voto impresso,S
psd,Diego Andrade,MG,160588,Coincidência reeleição,S
psd,Diego Andrade,MG,160588,Cota para mulheres legislativo,S
psd,Diego Andrade,MG,160588,Distritao,N
psd,Diego Andrade,MG,160588,Financiamento privado para partidos,S
psd,Diego Andrade,MG,160588,Financiamento privado para partidos e candidatos,S
psd,Diego Andrade,MG,160588,Maioridade 1,S
psd,Diego Andrade,MG,160588,Maioridade 2,S
psd,Diego Andrade,MG,160588,Pensão,S
psd,Diego Andrade,MG,160588,Reeleição,S
psd,Diego Andrade,MG,160588,Seguro Desemprego,S
psd,Diego Andrade,MG,160588,Tempo Mandato,S
psd,Diego Andrade,MG,160588,Terceirização,S
psd,Diego Andrade,MG,160588,Transgênico,S
psd,Diego Andrade,MG,160588,Voto Facultativo,S
psd,Diego Andrade,MG,160588,Voto impresso,S
psd,Evandro Roman,PR,178930,Coincidência reeleição,N
psd,Evandro Roman,PR,178930,Cota para mulheres legislativo,S
psd,Evandro Roman,PR,178930,Distritao,N
psd,Evandro Roman,PR,178930,Financiamento privado para partidos,S
psd,Evandro Roman,PR,178930,Financiamento privado para partidos e candidatos,S
psd,Evandro Roman,PR,178930,Maioridade 1,S
psd,Evandro Roman,PR,178930,Maioridade 2,S
psd,Evandro Roman,PR,178930,Pensão,S
psd,Evandro Roman,PR,178930,Reeleição,S
psd,Evandro Roman,PR,178930,Seguro Desemprego,S
psd,Evandro Roman,PR,178930,Tempo Mandato,S
psd,Evandro Roman,PR,178930,Terceirização,S
psd,Evandro Roman,PR,178930,Transgênico,S
psd,Evandro Roman,PR,178930,Voto Facultativo,N
psd,Evandro Roman,PR,178930,Voto impresso,S
psd,Fábio Faria,RN,141428,Coincidência reeleição,S
psd,Fábio Faria,RN,141428,Cota para mulheres legislativo,S
psd,Fábio Faria,RN,141428,Distritao,N
psd,Fábio Faria,RN,141428,Financiamento privado para partidos,S
psd,Fábio Faria,RN,141428,Financiamento privado para partidos e candidatos,S
psd,Fábio Faria,RN,141428,Maioridade 1,S
psd,Fábio Faria,RN,141428,Maioridade 2,S
psd,Fábio Faria,RN,141428,Pensão,S
psd,Fábio Faria,RN,141428,Reeleição,S
psd,Fábio Faria,RN,141428,Seguro Desemprego,S
psd,Fábio Faria,RN,141428,Tempo Mandato,S
psd,Fábio Faria,RN,141428,Terceirização,S
psd,Fábio Faria,RN,141428,Transgênico,S
psd,Fábio Faria,RN,141428,Voto Facultativo,N
psd,Fábio Faria,RN,141428,Voto impresso,S
psd,Fábio Mitidieri,SE,178969,Coincidência reeleição,S
psd,Fábio Mitidieri,SE,178969,Cota para mulheres legislativo,S
psd,Fábio Mitidieri,SE,178969,Distritao,N
psd,Fábio Mitidieri,SE,178969,Financiamento privado para partidos,S
psd,Fábio Mitidieri,SE,178969,Financiamento privado para partidos e candidatos,S
psd,Fábio Mitidieri,SE,178969,Maioridade 1,S
psd,Fábio Mitidieri,SE,178969,Maioridade 2,S
psd,Fábio Mitidieri,SE,178969,Pensão,S
psd,Fábio Mitidieri,SE,178969,Reeleição,S
psd,Fábio Mitidieri,SE,178969,Seguro Desemprego,S
